IYEAR,COMMODITY_RELEASED_TYPE,CAUSE,LOCATION_LATITUDE,LOCATION_LONGITUDE,UNINTENTIONAL_RELEASE_BBLS,RELEASE LIT,RELEASE M3
2016,CRUDE OIL,EQUIPMENT FAILURE,42.308506,-107.872722,575.0,91425.0,91.425
2016,CRUDE OIL,EQUIPMENT FAILURE,29.826148,-94.886076,0.3,47.699999999999996,0.0477
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,29.74804,-95.127568,0.1,15.9,0.0159
2016,CRUDE OIL,EQUIPMENT FAILURE,31.219899,-103.333574,11.5,1828.5,1.8285
2016,CRUDE OIL,EQUIPMENT FAILURE,27.832444,-97.501889,0.5,79.5,0.0795
2016,CRUDE OIL,EQUIPMENT FAILURE,29.79556,-95.27892,5.0,795.0,0.795
2016,CRUDE OIL,INCORRECT OPERATION,31.651389,-101.757222,6.3,1001.6999999999999,1.0017
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,33.806372,-98.562914,4.0,636.0,0.636
2016,CRUDE OIL,CORROSION FAILURE,31.13488,-102.188698,5.0,795.0,0.795
2016,CRUDE OIL,EQUIPMENT FAILURE,30.61829,-94.97073,0.24,38.16,0.03816
2016,CRUDE OIL,EQUIPMENT FAILURE,35.989585,-96.5786369,22.0,3498.0,3.498
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,27.8189044,-97.5079139,0.4,63.6,0.0636
2016,CRUDE OIL,EQUIPMENT FAILURE,47.91906322,-104.0294472,4.0,636.0,0.636
2016,CRUDE OIL,EQUIPMENT FAILURE,33.05193,-103.9874,4.5,715.5,0.7155
2016,CRUDE OIL,EQUIPMENT FAILURE,29.21194,-98.40472,168.0,26712.0,26.712
2016,CRUDE OIL,CORROSION FAILURE,32.021534,-102.046952,60.0,9540.0,9.540000000000001
2016,CRUDE OIL,INCORRECT OPERATION,30.14044,-94.39876,3.0,477.0,0.47700000000000004
2016,CRUDE OIL,CORROSION FAILURE,33.569382,-98.716749,19.0,3021.0,3.021
2016,CRUDE OIL,EQUIPMENT FAILURE,32.01425,-102.00725,20.0,3180.0,3.18
2016,CRUDE OIL,EXCAVATION DAMAGE,29.3191,-89.8076,160.0,25440.0,25.44
2016,CRUDE OIL,CORROSION FAILURE,28.408293,-98.212383,3.0,477.0,0.47700000000000004
2016,CRUDE OIL,CORROSION FAILURE,32.45279,-100.35862,8600.0,1367400.0,1367.4
2016,CRUDE OIL,CORROSION FAILURE,32.481377,-94.83639,4.0,636.0,0.636
2016,CRUDE OIL,EQUIPMENT FAILURE,29.79637,-95.27905,0.47,74.72999999999999,0.07472999999999999
2016,CRUDE OIL,EQUIPMENT FAILURE,35.940151,-96.714602,3.0,477.0,0.47700000000000004
2016,CRUDE OIL,EQUIPMENT FAILURE,32.016023,-102.015705,0.8,127.2,0.1272
2016,CRUDE OIL,EQUIPMENT FAILURE,33.34219,-92.70125,20.0,3180.0,3.18
2016,CRUDE OIL,EQUIPMENT FAILURE,35.435228,-119.682456,50.24,7988.160000000001,7.988160000000001
2016,CRUDE OIL,INCORRECT OPERATION,29.99801,-93.98994,0.1,15.9,0.0159
2016,CRUDE OIL,INCORRECT OPERATION,29.631459,-91.532241,4.0,636.0,0.636
2016,CRUDE OIL,OTHER ACCIDENT CAUSE,33.347755,-98.726775,0.6,95.39999999999999,0.0954
2016,CRUDE OIL,CORROSION FAILURE,40.7076,-84.11739,2.0,318.0,0.318
2016,CRUDE OIL,CORROSION FAILURE,32.533014,-103.545923,250.0,39750.0,39.75
2016,CRUDE OIL,EQUIPMENT FAILURE,32.529914,-100.830396,700.0,111300.0,111.3
2016,CRUDE OIL,OTHER ACCIDENT CAUSE,31.434858,-102.675917,1.0,159.0,0.159
2016,CRUDE OIL,EQUIPMENT FAILURE,32.06854,-96.47929,0.36,57.239999999999995,0.05724
2016,CRUDE OIL,INCORRECT OPERATION,31.6777,-103.7683,10.0,1590.0,1.59
2016,CRUDE OIL,EQUIPMENT FAILURE,45.77906,-108.485419,0.28,44.52,0.044520000000000004
2016,CRUDE OIL,EQUIPMENT FAILURE,35.054,-119.3169,0.36,57.239999999999995,0.05724
2016,CRUDE OIL,INCORRECT OPERATION,29.758902,-95.143291,4.0,636.0,0.636
2016,CRUDE OIL,CORROSION FAILURE,32.54426,-102.67448,10.0,1590.0,1.59
2016,CRUDE OIL,INCORRECT OPERATION,33.863,-118.164425,3.0,477.0,0.47700000000000004
2016,CRUDE OIL,EQUIPMENT FAILURE,38.78777,-89.083319,0.2,31.8,0.0318
2016,CRUDE OIL,INCORRECT OPERATION,32.01921,-102.013363,1.0,159.0,0.159
2016,CRUDE OIL,OTHER ACCIDENT CAUSE,36.13824,-96.02963,0.12,19.08,0.01908
2016,CRUDE OIL,CORROSION FAILURE,32.06899,-96.47586,50.0,7950.0,7.95
2016,CRUDE OIL,CORROSION FAILURE,32.209977,-94.955487,0.5,79.5,0.0795
2016,CRUDE OIL,EXCAVATION DAMAGE,32.008424,-102.013542,300.0,47700.0,47.7
2016,CRUDE OIL,INCORRECT OPERATION,40.20069,-104.60941,1.19,189.20999999999998,0.18921
2016,CRUDE OIL,CORROSION FAILURE,28.29088,-98.90041,5.6,890.4,0.8904
2016,CRUDE OIL,CORROSION FAILURE,33.80808,-98.54305,1.0,159.0,0.159
2016,CRUDE OIL,INCORRECT OPERATION,31.944422,-101.922341,3.0,477.0,0.47700000000000004
2016,CRUDE OIL,EQUIPMENT FAILURE,30.01173,-94.40758,0.25,39.75,0.03975
2016,CRUDE OIL,CORROSION FAILURE,31.769437,-103.177333,222.0,35298.0,35.298
2016,CRUDE OIL,INCORRECT OPERATION,34.283001,-119.25847,1075.0,170925.0,170.925
2016,CRUDE OIL,CORROSION FAILURE,35.938719,-96.737218,1.0,159.0,0.159
2016,CRUDE OIL,EQUIPMENT FAILURE,47.4593167,-102.5044111,0.12,19.08,0.01908
2016,CRUDE OIL,EQUIPMENT FAILURE,31.651352,-101.757395,4.2,667.8000000000001,0.6678000000000001
2016,CRUDE OIL,EQUIPMENT FAILURE,28.524255,-99.221245,15.0,2385.0,2.3850000000000002
2016,CRUDE OIL,EQUIPMENT FAILURE,30.671323,-95.988297,0.01,1.59,0.00159
2016,CRUDE OIL,CORROSION FAILURE,33.863326,-118.216752,173.0,27507.0,27.507
2016,CRUDE OIL,CORROSION FAILURE,28.46343,-99.14065,4.4,699.6,0.6996
2016,CRUDE OIL,EQUIPMENT FAILURE,28.84754,-98.08785,2.0,318.0,0.318
2016,CRUDE OIL,CORROSION FAILURE,29.80955,-94.40048,0.33,52.470000000000006,0.05247000000000001
2016,CRUDE OIL,CORROSION FAILURE,29.720014,-95.14234,60.0,9540.0,9.540000000000001
2016,CRUDE OIL,CORROSION FAILURE,48.7134237,-112.354933,10.0,1590.0,1.59
2016,CRUDE OIL,EQUIPMENT FAILURE,35.2482,-119.2748,0.48,76.32,0.07632
2016,CRUDE OIL,CORROSION FAILURE,30.72194,-96.05064,0.71,112.89,0.11289
2016,CRUDE OIL,EXCAVATION DAMAGE,39.06405,-99.12959,470.8,74857.2,74.85719999999999
2016,CRUDE OIL,CORROSION FAILURE,32.08145,-96.41445,1.0,159.0,0.159
2016,CRUDE OIL,EQUIPMENT FAILURE,29.614404,-95.182757,0.2,31.8,0.0318
2016,CRUDE OIL,CORROSION FAILURE,32.15284,-97.37462,200.0,31800.0,31.8
2016,CRUDE OIL,EQUIPMENT FAILURE,31.852417,-104.557182,0.29,46.11,0.04611
2016,CRUDE OIL,INCORRECT OPERATION,41.2289,-83.63941,2.0,318.0,0.318
2016,CRUDE OIL,EQUIPMENT FAILURE,35.439682,-118.99227,15.0,2385.0,2.3850000000000002
2016,CRUDE OIL,CORROSION FAILURE,33.80313,-118.252843,15.0,2385.0,2.3850000000000002
2016,CRUDE OIL,CORROSION FAILURE,35.951482,-96.759629,25.0,3975.0,3.975
2016,CRUDE OIL,EQUIPMENT FAILURE,33.4188,-99.3837,20.0,3180.0,3.18
2016,CRUDE OIL,INCORRECT OPERATION,47.7606333,-104.3565111,0.1,15.9,0.0159
2016,CRUDE OIL,CORROSION FAILURE,28.949425,-95.430279,0.2,31.8,0.0318
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,37.72926,-121.55971,500.0,79500.0,79.5
2016,CRUDE OIL,EQUIPMENT FAILURE,32.019332,-102.016355,0.1,15.9,0.0159
2016,CRUDE OIL,NATURAL FORCE DAMAGE,27.825378,-97.195883,5.0,795.0,0.795
2016,CRUDE OIL,CORROSION FAILURE,29.36557,-94.93976,10.0,1590.0,1.59
2016,CRUDE OIL,EQUIPMENT FAILURE,30.0166509,-90.844778,5.8,922.1999999999999,0.9221999999999999
2016,CRUDE OIL,INCORRECT OPERATION,29.747375,-95.130697,0.01,1.59,0.00159
2016,CRUDE OIL,EQUIPMENT FAILURE,48.888796,-102.738899,31.0,4929.0,4.929
2016,CRUDE OIL,INCORRECT OPERATION,37.94181,-87.90508,0.6,95.39999999999999,0.0954
2016,CRUDE OIL,INCORRECT OPERATION,37.94261,-87.91559,2.4,381.59999999999997,0.3816
2016,CRUDE OIL,CORROSION FAILURE,33.758661,-118.203322,2.98,473.82,0.47382
2016,CRUDE OIL,EQUIPMENT FAILURE,31.169097,-90.775614,14.0,2226.0,2.226
2016,CRUDE OIL,EQUIPMENT FAILURE,32.020434,-102.014998,0.1,15.9,0.0159
2016,CRUDE OIL,CORROSION FAILURE,38.093693,-98.682561,4.0,636.0,0.636
2016,CRUDE OIL,CORROSION FAILURE,27.8125,-97.5036,15.0,2385.0,2.3850000000000002
2016,CRUDE OIL,EQUIPMENT FAILURE,32.49829,-98.63621,4.0,636.0,0.636
2016,CRUDE OIL,INCORRECT OPERATION,33.404778,-102.751036,0.17,27.03,0.027030000000000002
2016,CRUDE OIL,EQUIPMENT FAILURE,32.21265,-101.54602,40.0,6360.0,6.36
2016,CRUDE OIL,EQUIPMENT FAILURE,32.756261,-102.719861,32.0,5088.0,5.088
2016,CRUDE OIL,EQUIPMENT FAILURE,66.812823,-150.662681,0.0,0.0,0.0
2016,CRUDE OIL,EQUIPMENT FAILURE,29.368056,-97.204444,6.0,954.0,0.9540000000000001
2016,CRUDE OIL,INCORRECT OPERATION,32.0757,-103.67049,190.0,30210.0,30.21
2016,CRUDE OIL,CORROSION FAILURE,30.0039,-90.8566,123.0,19557.0,19.557000000000002
2016,CRUDE OIL,CORROSION FAILURE,34.723949,-120.433842,18.0,2862.0,2.862
2016,CRUDE OIL,EQUIPMENT FAILURE,28.951037,-95.433298,1.0,159.0,0.159
2016,CRUDE OIL,CORROSION FAILURE,37.679044,-98.439387,4.0,636.0,0.636
2016,CRUDE OIL,CORROSION FAILURE,28.84642,-98.08712,50.0,7950.0,7.95
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,29.8567,-94.9945,2.1,333.90000000000003,0.33390000000000003
2016,CRUDE OIL,CORROSION FAILURE,31.771673,-103.178171,4.0,636.0,0.636
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,38.852094,-99.132413,65.3,10382.699999999999,10.3827
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,43.240356,-97.459258,400.0,63600.0,63.6
2016,CRUDE OIL,EQUIPMENT FAILURE,42.22588,-104.69196,6.0,954.0,0.9540000000000001
2016,CRUDE OIL,EQUIPMENT FAILURE,35.95837,-96.754056,2.6,413.40000000000003,0.41340000000000005
2016,CRUDE OIL,CORROSION FAILURE,42.20813,-104.51255,61.0,9699.0,9.699
2016,CRUDE OIL,INCORRECT OPERATION,30.004722,-94.057583,10.0,1590.0,1.59
2016,CRUDE OIL,EQUIPMENT FAILURE,31.166,-90.7764,0.1,15.9,0.0159
2016,CRUDE OIL,CORROSION FAILURE,42.20813,-104.51255,0.64,101.76,0.10176
2016,CRUDE OIL,INCORRECT OPERATION,33.787393,-102.520163,1.34,213.06,0.21306
2016,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,48.85108984,-103.0229941,150.0,23850.0,23.85
2016,CRUDE OIL,EQUIPMENT FAILURE,41.414332,-87.988991,0.23,36.57,0.03657
2016,CRUDE OIL,CORROSION FAILURE,47.68973,-95.41198,0.21,33.39,0.03339
2016,CRUDE OIL,EQUIPMENT FAILURE,35.9585,-96.75978,0.48,76.32,0.07632
2016,CRUDE OIL,EQUIPMENT FAILURE,31.8029,-103.81378,0.24,38.16,0.03816
2016,CRUDE OIL,CORROSION FAILURE,35.529177,-119.808998,0.14,22.26,0.022260000000000002
2016,CRUDE OIL,CORROSION FAILURE,37.680384,-98.428468,238.0,37842.0,37.842
2016,CRUDE OIL,EQUIPMENT FAILURE,40.4840972,-81.9952417,150.0,23850.0,23.85
2016,CRUDE OIL,CORROSION FAILURE,34.2021,-97.49,0.2,31.8,0.0318
2016,CRUDE OIL,EQUIPMENT FAILURE,35.940183,-96.745663,0.2,31.8,0.0318
2016,CRUDE OIL,INCORRECT OPERATION,35.938355,-96.740879,0.0,0.0,0.0
2016,CRUDE OIL,EQUIPMENT FAILURE,39.632574,-87.284057,0.5,79.5,0.0795
2016,CRUDE OIL,CORROSION FAILURE,37.680384,-98.428468,15.0,2385.0,2.3850000000000002
2016,CRUDE OIL,NATURAL FORCE DAMAGE,31.870006,-89.678549,330.0,52470.0,52.47
2016,CRUDE OIL,CORROSION FAILURE,32.07073,-96.47442,195.0,31005.0,31.005
2016,CRUDE OIL,EQUIPMENT FAILURE,35.94596,-96.76296,152.0,24168.0,24.168
2016,CRUDE OIL,EQUIPMENT FAILURE,33.40752,-102.44847,34.0,5406.0,5.406
2016,CRUDE OIL,INCORRECT OPERATION,30.942414,-101.357894,8.0,1272.0,1.272
2016,CRUDE OIL,INCORRECT OPERATION,32.063649,-104.1339,100.0,15900.0,15.9
2016,CRUDE OIL,CORROSION FAILURE,34.32184,-100.24492,20.0,3180.0,3.18
2016,CRUDE OIL,INCORRECT OPERATION,30.008867,-94.054261,1.0,159.0,0.159
2016,CRUDE OIL,CORROSION FAILURE,33.764961,-118.209047,0.5,79.5,0.0795
2016,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,43.825646,-104.32478,80.0,12720.0,12.72
2016,CRUDE OIL,CORROSION FAILURE,31.136868,-102.192539,300.0,47700.0,47.7
2016,CRUDE OIL,EQUIPMENT FAILURE,40.70498,-84.12751,1.2,190.79999999999998,0.1908
2016,CRUDE OIL,CORROSION FAILURE,32.07056,-96.4742,4.0,636.0,0.636
2016,CRUDE OIL,OTHER ACCIDENT CAUSE,46.68329,-92.05718,104.0,16536.0,16.536
2016,CRUDE OIL,EQUIPMENT FAILURE,70.179383,-147.643778,0.01,1.59,0.00159
2016,CRUDE OIL,CORROSION FAILURE,41.5543361,-87.8866028,0.59,93.80999999999999,0.09380999999999999
2016,CRUDE OIL,CORROSION FAILURE,42.12294,-104.30346,0.36,57.239999999999995,0.05724
2016,CRUDE OIL,OTHER ACCIDENT CAUSE,36.27374,-99.19176,20.0,3180.0,3.18
2016,CRUDE OIL,EQUIPMENT FAILURE,47.80327,-102.8791,22.1,3513.9,3.5139
2016,CRUDE OIL,EQUIPMENT FAILURE,30.958681,-87.179142,11.0,1749.0,1.749
2016,CRUDE OIL,CORROSION FAILURE,30.6337,-94.21708,180.0,28620.0,28.62
2016,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,30.008867,-94.054261,1.0,159.0,0.159
2016,CRUDE OIL,EQUIPMENT FAILURE,38.623253,-98.533735,1.6,254.4,0.2544
2016,CRUDE OIL,EQUIPMENT FAILURE,47.86055,-103.9325,1.0,159.0,0.159
2016,CRUDE OIL,EQUIPMENT FAILURE,35.225037,-119.55979,0.48,76.32,0.07632
2016,CRUDE OIL,CORROSION FAILURE,35.94498,-96.74822,1.0,159.0,0.159
2016,CRUDE OIL,INCORRECT OPERATION,32.650659,-103.139764,0.5,79.5,0.0795
2016,CRUDE OIL,EQUIPMENT FAILURE,32.53707,-103.52274,2.0,318.0,0.318
2016,CRUDE OIL,CORROSION FAILURE,39.0355,-84.6902,10.0,1590.0,1.59
2016,CRUDE OIL,EQUIPMENT FAILURE,32.533257,-100.844335,200.0,31800.0,31.8
2016,CRUDE OIL,INCORRECT OPERATION,35.94155,-96.73679,4.0,636.0,0.636
2016,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,33.098846,-102.768494,1850.0,294150.0,294.15000000000003
2016,CRUDE OIL,CORROSION FAILURE,29.991266,-93.987165,0.59,93.80999999999999,0.09380999999999999
2015,CRUDE OIL,EQUIPMENT FAILURE,33.424148,-98.750598,3.0,477.0,0.47700000000000004
2015,CRUDE OIL,CORROSION FAILURE,29.38357,-94.92492,9.76,1551.84,1.5518399999999999
2015,CRUDE OIL,CORROSION FAILURE,35.768817,-97.692603,2.0,318.0,0.318
2015,CRUDE OIL,EQUIPMENT FAILURE,29.747625,-95.128797,0.5,79.5,0.0795
2015,CRUDE OIL,CORROSION FAILURE,32.53021,-100.83544,10.0,1590.0,1.59
2015,CRUDE OIL,CORROSION FAILURE,32.65151,-103.138489,1.5,238.5,0.23850000000000002
2015,CRUDE OIL,INCORRECT OPERATION,35.0614452,-119.0635177,4.93,783.87,0.7838700000000001
2015,CRUDE OIL,EXCAVATION DAMAGE,34.263642,-119.042773,211.0,33549.0,33.549
2015,CRUDE OIL,EQUIPMENT FAILURE,32.368825,-102.143282,0.75,119.25,0.11925000000000001
2015,CRUDE OIL,CORROSION FAILURE,35.95201,-96.759592,1000.0,159000.0,159.0
2015,CRUDE OIL,INCORRECT OPERATION,39.995669,-91.378703,1.14,181.26,0.18126
2015,CRUDE OIL,CORROSION FAILURE,35.139732,-96.632111,225.0,35775.0,35.775
2015,CRUDE OIL,EQUIPMENT FAILURE,29.99604,-94.074072,798.0,126882.0,126.882
2015,CRUDE OIL,EQUIPMENT FAILURE,28.3448,-98.1212,1.0,159.0,0.159
2015,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,38.13059,-99.7153,40.0,6360.0,6.36
2015,CRUDE OIL,EQUIPMENT FAILURE,32.49804,-98.63654,2.0,318.0,0.318
2015,CRUDE OIL,CORROSION FAILURE,33.34157,-97.6054,2.0,318.0,0.318
2015,CRUDE OIL,NATURAL FORCE DAMAGE,29.245664,-88.982508,220.0,34980.0,34.980000000000004
2015,CRUDE OIL,INCORRECT OPERATION,29.252008,-89.96813,5.0,795.0,0.795
2015,CRUDE OIL,EQUIPMENT FAILURE,32.412292,-99.875123,30.0,4770.0,4.7700000000000005
2015,CRUDE OIL,INCORRECT OPERATION,31.77691,-96.39599,1.0,159.0,0.159
2015,CRUDE OIL,EQUIPMENT FAILURE,29.526883,-95.104507,1.5,238.5,0.23850000000000002
2015,CRUDE OIL,CORROSION FAILURE,29.605714,-92.901848,0.02,3.18,0.00318
2015,CRUDE OIL,EQUIPMENT FAILURE,47.261205,-93.591633,0.01,1.59,0.00159
2015,CRUDE OIL,EQUIPMENT FAILURE,29.345358,-94.93561,0.5,79.5,0.0795
2015,CRUDE OIL,EXCAVATION DAMAGE,36.54928,-97.33609,632.0,100488.0,100.488
2015,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,28.948749,-95.432151,0.01,1.59,0.00159
2015,CRUDE OIL,NATURAL FORCE DAMAGE,36.274497,-100.812197,35.0,5565.0,5.565
2015,CRUDE OIL,INCORRECT OPERATION,37.75134722,-121.5874583,2.0,318.0,0.318
2015,CRUDE OIL,EQUIPMENT FAILURE,29.93538,-94.49051,0.3,47.699999999999996,0.0477
2015,CRUDE OIL,CORROSION FAILURE,43.67297971,-104.9547281,20.0,3180.0,3.18
2015,CRUDE OIL,CORROSION FAILURE,32.9689722,-102.769167,98.0,15582.0,15.582
2015,CRUDE OIL,EQUIPMENT FAILURE,31.9525,-101.826667,24.0,3816.0,3.8160000000000003
2015,CRUDE OIL,CORROSION FAILURE,43.94200833,-104.6112278,20.0,3180.0,3.18
2015,CRUDE OIL,CORROSION FAILURE,43.72077,-104.659061,4.0,636.0,0.636
2015,CRUDE OIL,EQUIPMENT FAILURE,30.07313,-94.78327,0.36,57.239999999999995,0.05724
2015,CRUDE OIL,CORROSION FAILURE,43.87591331,-104.519774,9.0,1431.0,1.431
2015,CRUDE OIL,INCORRECT OPERATION,35.95902,-96.75327,0.29,46.11,0.04611
2015,CRUDE OIL,CORROSION FAILURE,30.07415,-94.41013,5.0,795.0,0.795
2015,CRUDE OIL,EQUIPMENT FAILURE,32.021211,-102.012516,45.0,7155.0,7.155
2015,CRUDE OIL,CORROSION FAILURE,30.01172,-94.4075,0.5,79.5,0.0795
2015,CRUDE OIL,CORROSION FAILURE,31.76762,-103.17699,14.0,2226.0,2.226
2015,CRUDE OIL,OTHER ACCIDENT CAUSE,28.951204,-95.433627,0.5,79.5,0.0795
2015,CRUDE OIL,NATURAL FORCE DAMAGE,30.145766,-94.404044,1064.0,169176.0,169.17600000000002
2015,CRUDE OIL,INCORRECT OPERATION,32.511567,-94.850293,40.0,6360.0,6.36
2015,CRUDE OIL,EQUIPMENT FAILURE,28.43916,-98.334664,1.7,270.3,0.27030000000000004
2015,CRUDE OIL,CORROSION FAILURE,32.021937,-102.016177,100.0,15900.0,15.9
2015,CRUDE OIL,CORROSION FAILURE,29.345095,-94.935211,100.0,15900.0,15.9
2015,CRUDE OIL,EQUIPMENT FAILURE,31.54937,-101.363,2.0,318.0,0.318
2015,CRUDE OIL,CORROSION FAILURE,30.61843,-94.96992,10.0,1590.0,1.59
2015,CRUDE OIL,EXCAVATION DAMAGE,31.15885,-94.67583,0.6,95.39999999999999,0.0954
2015,CRUDE OIL,CORROSION FAILURE,31.80148,-103.79509,17.0,2703.0,2.703
2015,CRUDE OIL,CORROSION FAILURE,43.84702,-104.4775,1.0,159.0,0.159
2015,CRUDE OIL,EQUIPMENT FAILURE,47.732308,-103.743398,27.0,4293.0,4.293
2015,CRUDE OIL,CORROSION FAILURE,43.788025,-104.4166,0.12,19.08,0.01908
2015,CRUDE OIL,CORROSION FAILURE,31.8198,-88.9038,4.0,636.0,0.636
2015,CRUDE OIL,EXCAVATION DAMAGE,43.78913,-104.41707,8.0,1272.0,1.272
2015,CRUDE OIL,EQUIPMENT FAILURE,41.056079,-111.043003,0.15,23.849999999999998,0.02385
2015,CRUDE OIL,EQUIPMENT FAILURE,29.99103,-93.989175,0.38,60.42,0.06042
2015,CRUDE OIL,INCORRECT OPERATION,32.53198,-100.83048,4.0,636.0,0.636
2015,CRUDE OIL,INCORRECT OPERATION,35.535471,-101.442106,6.25,993.75,0.99375
2015,CRUDE OIL,EXCAVATION DAMAGE,34.99659,-120.45123,72.0,11448.0,11.448
2015,CRUDE OIL,CORROSION FAILURE,43.842033,-104.25655,1.0,159.0,0.159
2015,CRUDE OIL,OTHER OUTSIDE FORCE DAMAGE,35.10335,-119.45596,16.5,2623.5,2.6235
2015,CRUDE OIL,CORROSION FAILURE,27.9469444,-90.9969444,0.39,62.010000000000005,0.06201000000000001
2015,CRUDE OIL,CORROSION FAILURE,31.13735,-102.19177,5.0,795.0,0.795
2015,CRUDE OIL,CORROSION FAILURE,31.42565,-102.32753,3.0,477.0,0.47700000000000004
2015,CRUDE OIL,OTHER ACCIDENT CAUSE,34.0599,-98.568937,5.0,795.0,0.795
2015,CRUDE OIL,EQUIPMENT FAILURE,41.619586,-87.490022,5.74,912.6600000000001,0.9126600000000001
2015,CRUDE OIL,OTHER ACCIDENT CAUSE,32.47696,-102.633799,0.1,15.9,0.0159
2015,CRUDE OIL,CORROSION FAILURE,34.238949,-118.965453,24.0,3816.0,3.8160000000000003
2015,CRUDE OIL,MATERIAL FAILURE OF PIPE OR WELD,37.72575,-121.55485,900.0,143100.0,143.1
2015,CRUDE OIL,OTHER ACCIDENT CAUSE,28.059862,-97.687872,150.0,23850.0,23.85
2015,CRUDE OIL,EQUIPMENT FAILURE,41.805792,-83.600044,22.0,3498.0,3.498
2015,CRUDE OIL,EQUIPMENT FAILURE,32.0126,-102.02798,2.0,318.0,0.318
2015,CRUDE OIL,INCORRECT OPERATION,37.80348,-96.5137,100.0,15900.0,15.9
2015,CRUDE OIL,EQUIPMENT FAILURE,40.041721,-86.409248,6.0,954.0,0.9540000000000001
2015,CRUDE OIL,CORROSION FAILURE,29.74789,-95.129407,1.0,159.0,0.159
2015,CRUDE OIL,EQUIPMENT FAILURE,42.917984,-105.240693,3.0,477.0,0.47700000000000004
2015,CRUDE OIL,CORROSION FAILURE,28.059821,-97.687843,15.0,2385.0,2.3850000000000002
2015,CRUDE OIL,NATURAL FORCE DAMAGE,28.950662,-95.431357,0.01,1.59,0.00159
2015,CRUDE OIL,CORROSION FAILURE,32.0711,-96.47409,1.0,159.0,0.159
2015,CRUDE OIL,EQUIPMENT FAILURE,34.5401306,-97.5401306,30.0,4770.0,4.7700000000000005
2015,CRUDE OIL,EQUIPMENT FAILURE,35.93784934,-96.71795726,20.0,3180.0,3.18
2015,CRUDE OIL,EQUIPMENT FAILURE,32.54213,-103.17194,40.0,6360.0,6.36
2015,CRUDE OIL,CORROSION FAILURE,29.747453,-95.127678,5.0,795.0,0.795
2015,CRUDE OIL,NATURAL FORCE DAMAGE,42.849051,-78.77696,0.7,111.3,0.1113
2015,CRUDE OIL,CORROSION FAILURE,43.788581,-104.4167833,1.0,159.0,0.159
2015,CRUDE OIL,CORROSION FAILURE,43.635,-104.31806,2.0,318.0,0.318
2015,CRUDE OIL,CORROSION FAILURE,30.08493,-94.44736,1.0,159.0,0.159
2015,CRUDE OIL,CORROSION FAILURE,43.635,-104.3180556,0.5,79.5,0.0795
2015,CRUDE OIL,INCORRECT OPERATION,28.58189,-97.78703,0.21,33.39,0.03339
2015,CRUDE OIL,INCORRECT OPERATION,30.00458,-90.85357,0.52,82.68,0.08268
2015,CRUDE OIL,EQUIPMENT FAILURE,46.6869,-92.0645,0.71,112.89,0.11289
2015,CRUDE OIL,CORROSION FAILURE,35.298901,-118.914063,5.0,795.0,0.795
2015,CRUDE OIL,OTHER ACCIDENT CAUSE,29.422303,-95.140306,0.12,19.08,0.01908
2015,CRUDE OIL,CORROSION FAILURE,31.136905,-102.19236,15.0,2385.0,2.3850000000000002
2015,CRUDE OIL,EXCAVATION DAMAGE,43.9567944,-104.6031611,35.0,5565.0,5.565
2015,CRUDE OIL,INCORRECT OPERATION,27.8144306,-97.5037194,0.71,112.89,0.11289
2015,CRUDE OIL,EQUIPMENT FAILURE,32.989666,-102.7692504,321.0,51039.0,51.039
2015,CRUDE OIL,EQUIPMENT FAILURE,32.3006,-102.54292,1.5,238.5,0.23850000000000002
2015,CRUDE OIL,INCORRECT OPERATION,41.51769,-87.44697,0.95,151.04999999999998,0.15105
2015,CRUDE OIL,CORROSION FAILURE,40.804771,-111.927762,3.0,477.0,0.47700000000000004
2015,CRUDE OIL,EQUIPMENT FAILURE,47.1375,-93.30972,0.01,1.59,0.00159
2015,CRUDE OIL,NATURAL FORCE DAMAGE,46.689722,-92.060556,13.9,2210.1,2.2101
2015,CRUDE OIL,CORROSION FAILURE,33.804707,-118.222597,264.0,41976.0,41.976
2015,CRUDE OIL,CORROSION FAILURE,41.67284,-83.45352,6.02,957.18,0.9571799999999999
2015,CRUDE OIL,CORROSION FAILURE,34.89285,-99.03776,400.0,63600.0,63.6
2015,CRUDE OIL,INCORRECT OPERATION,42.133334,-104.425221,145.0,23055.0,23.055
2015,CRUDE OIL,INCORRECT OPERATION,34.81979,-97.44566,1.0,159.0,0.159
2015,CRUDE OIL,CORROSION FAILURE,42.864441,-106.408738,162.0,25758.0,25.758
2015,CRUDE OIL,CORROSION FAILURE,31.76285,-102.34579,10.0,1590.0,1.59
